user_id,country,fetched_at
925706223000973313,DE,2017-12-08
925706223000973313,FR,2017-12-08
925736712856330241,DE,2017-12-08
928307446472359936,DE,2017-12-08
929366069927661568,FR,2017-12-08
931895052397314049,DE,2017-12-08
934249779063861248,DE,2017-12-08
934249779063861248,FR,2017-12-08
934346534514081792,DE,2017-12-08
808988180,TR,2017-12-15
1191116444,DE,2017-12-15
2456037419,DE,2017-12-15
729789047451848704,FR,2017-12-15
753466931529809920,FR,2017-12-15
753611993114894336,FR,2017-12-15
861102840537853953,DE,2017-12-15
888743410668101632,FR,2017-12-15
904380634847694848,DE,2017-12-15
917125104668073985,DE,2017-12-15
917125104668073985,FR,2017-12-15
919532040231452673,DE,2017-12-15
924461639943954432,DE,2017-12-15
925915799583412224,DE,2017-12-15
931895052397314049,FR,2017-12-15
587898499,FR,2017-12-16
2923771883,DE,2017-12-16
916991186673586176,FR,2017-12-16
922938038170390528,DE,2017-12-16
924979559673548800,DE,2017-12-18
115550802,FR,2018-01-11
225418471,DE,2018-01-11
851534917121040384,FR,2018-01-11
946228045320421376,FR,2018-01-11
